availability,date,listing_id,rate
False,2016-06-26,9134082,75.0
False,2016-06-27,9134082,75.0
False,2016-06-28,9134082,75.0
False,2016-06-29,9134082,75.0
False,2016-06-30,9134082,75.0
False,2016-07-01,9134082,110.0
False,2016-07-02,9134082,110.0
False,2016-07-03,9134082,75.0
False,2016-07-04,9134082,75.0
False,2016-07-05,9134082,75.0
False,2016-07-06,9134082,75.0
False,2016-07-07,9134082,85.0
False,2016-07-08,9134082,110.0
False,2016-07-09,9134082,110.0
True,2016-07-10,9134082,95.0
False,2016-07-11,9134082,75.0
False,2016-07-12,9134082,75.0
False,2016-07-13,9134082,75.0
False,2016-07-14,9134082,75.0
False,2016-07-15,9134082,120.0
False,2016-07-16,9134082,120.0
False,2016-07-17,9134082,110.0
True,2016-07-18,9134082,95.0
False,2016-07-19,9134082,95.0
False,2016-07-20,9134082,95.0
False,2016-07-21,9134082,95.0
False,2016-07-22,9134082,120.0
False,2016-07-23,9134082,110.0
False,2016-07-24,9134082,75.0
False,2016-07-25,9134082,75.0
False,2016-07-26,9134082,75.0
False,2016-07-27,9134082,75.0
False,2016-07-28,9134082,75.0
False,2016-07-29,9134082,120.0
False,2016-07-30,9134082,120.0
False,2016-07-31,9134082,95.0
False,2016-08-01,9134082,85.0
False,2016-08-02,9134082,76.0
False,2016-08-03,9134082,76.0
False,2016-08-04,9134082,76.0
False,2016-08-05,9134082,120.0
False,2016-08-06,9134082,120.0
False,2016-08-07,9134082,95.0
False,2016-08-08,9134082,76.0
False,2016-08-09,9134082,76.0
False,2016-08-10,9134082,76.0
False,2016-08-11,9134082,76.0
False,2016-08-12,9134082,75.0
False,2016-08-13,9134082,75.0
False,2016-08-14,9134082,75.0
False,2016-08-15,9134082,75.0
False,2016-08-16,9134082,75.0
False,2016-08-17,9134082,95.0
False,2016-08-18,9134082,95.0
False,2016-08-19,9134082,120.0
False,2016-08-20,9134082,120.0
False,2016-08-21,9134082,76.0
False,2016-08-22,9134082,81.0
False,2016-08-23,9134082,81.0
